"url","title","cover","cover_alt","cover_link","details","dates","venue","location"
"https://facebook.com/events/214128592315644","Come for Baghdad","https://scontent.xx.fbcdn.net/t31.0-0/p180x540/13613242_10154172030961970_5799825648707308808_o.jpg","Cover Photo","https://www.facebook.com/photo.php?fbid=10154172030961970&set=gm.214128605648976&type=3","On July 17th, on Amstel corner Zwanenburgwal in Amsterdam a peace manifestation will be held. Near the Spinoza monumeent. This is to follow the example of the impressive manifestations that took place in Baghdad after the recent bomb attack in the busy residential area of Karrada, which killed 250 people and wounded numerous others. \n The first evening after the attack people immediately went onto the streets to prove that they were stronger than the terrorists. \n The next day people of all religious denominations in Iraq gathered to commemorate the victims and to show their strength.On July 17th, on Amstel corner Zwanenburgwal in Amsterdam, we want to create an image that honours the courageous people of Baghdad... and that honours the victims of all recent terrorist attacks.\n \n Volgende week zondag 17 juli wordt op de Zwanenburgwal in Amsterdam een vredesmanifestatie gehouden. Dit in navolging van de indrukwekkende manifestaties die in Bagdad plaats vonden na de gruwelijke aanslag in de drukke wijk Karrada, waarbij 250 mensen omkwamen en velen gewond raakten.\n De eerste avond na de aanslag gingen mensen meteen de straat op om te laten zien dat ze sterker waren dan de aanslagplegers.\n De dag erop kwamen mensen van alle religieuze gezindten samen om de slachtoffers te gedenken.\n Zo’n beeld willen we ook tonen volgende week zondag 17 juli bij het beeld van Spinoza op de Zwanenburgwal in Amsterdam. See More","Sunday, July 17",,
"https://facebook.com/events/1579971602300486","SummerBASH","https://scontent.xx.fbcdn.net/t31.0-0/p526x296/13416972_1001937179925646_5547363953291046504_o.jpg","Cover Photo","https://www.facebook.com/photo.php?fbid=1001937179925646&set=gm.1580210088943304&type=3","Willen jullie een heerlijk zomer gevoel beleven \n Kom dan op 16 juli naar Kdanz \n De lekkerste Zomer tunes komen voorbij \n \n Kom jij ook? Zet jezelf op gaan en nodig al je vrienden uit want hoe meer mensen hoe gezelliger het word!\n \n ▬▬▬▬▬ ♫ LINE UP ♫ ▬▬▬▬▬\n \n Summerbash Present \n Cache \n SBMG \n I Am Aisha ...\n \n Ambassadors\n Dj Mixit \n MC LEPRINCE\n \n Earley bird tickets €15,00 tot 26-06-2016\n Daarna €17,50\n VIA TICKETSCRIPT\n https://m.ticketscript.com/channel/web2/start-order/rid/VXPLEP6R/language/nl\n \n of via onze Voorverkopers.\n Door is More See More","Saturday, July 16; Jul 16 at 10:00 PM to Jul 17 at 5:00 AM in UTC+02",,
"https://facebook.com/events/952905508124901","KTC's Lous PartyCruise 2016","https://scontent.xx.fbcdn.net/t31.0-8/p843x403/12402039_1024901440915059_7604593704723496575_o.jpg","Cover Photo","https://www.facebook.com/photo.php?fbid=1024901440915059&set=gm.952905568124895&type=3","Beste cruiser vrienden en vriendinnen!\n \n We organizeren alweer voor het vijfde jaargang de cruise (ongeveer 30km) ter ere van het feit dat Marlous een jaar ouder wordt.\n De route is nog niet exact bekend, maar we stoppen zeker in Warmond. (inmiddels is de route bekend, maar we zeggen het lekker niet).\n In Warmond is er gratis drank en bitterballen bij Marlous d'r ouderlijk huis! Hele gastvrije ouders ;-)\n \n Het beginpunt is bij Stadscafe van der Werff (vlakbij Leiden Centraal Station).\n https://www.facebook.com/pages/Stadscafe-van-der-Werff/164971816862642?fref=ts\n 12.00u verzamelen, 13.00u vertrek.\n \n Gratis parkeren voor auto's en aanhangers is op de Vondellaan, vlakbij het station en ook niet ver van het beginpunt.\n K...lik deze link voor de routebescrijving van de Vondellaan naar het beginpunt:\n https://www.google.nl/maps/dir/Vondellaan,+Leiden/Stadscafé+Van+der+Werff,+Steenstraat,+Leiden/@52.1622868,4.4683226,15z/data=!3m1!4b1!4m14!4m13!1m5!1m1!1s0x47c5c6e490441c41:0x7e5c403bd4449c5c!2m2!1d4.4729588!2d52.1616474!1m5!1m1!1s0x47c5c6ec1c8fbe0d:0xd4685b0b384eed6d!2m2!1d4.4846478!2d52.1637766!3e1\n \n \n We eindigen bij het jaarlijkse Leidse popfestival Werfpop (gratis), vanaf daar kan iedereen het zo laat maken als ze willen. Er is daar genoeg eten te halen om een avondmaaltje te scoren (van hamburger tot oosters).\n http://werfpop.nl/\n https://www.facebook.com/werfpop\n \n Net als de vorige jaren hebben we geregeld dat de fietsen daar geparkeerd kunnen worden in een speciaal voor ons gereserveerd vak achter hekken bij de ingang (dus veilig voor vandalisme en diefstal).\n \n Werfpop is niet ver van Leiden CS verwijdert voor de mensen die met de trein terug moeten, en ook niet heel ver van het beginpunt Stadscafé van der Werff.\n Voor de mensen die vanaf Werfpop terug naar de Vondellaan (gratis parkeren) willen, hier een link voor de routebeschrijving:\n https://www.google.nl/maps/dir/Groene+Maredijk,+Leiden/Vondellaan,+Leiden/@52.1684186,4.4708736,15z/data=!3m1!4b1!4m14!4m13!1m5!1m1!1s0x47c5c6c47d3b2893:0xa72008dc2b1ff35!2m2!1d4.4828337!2d52.1756483!1m5!1m1!1s0x47c5c6e490441c41:0x7e5c403bd4449c5c!2m2!1d4.4729588!2d52.1616474!3e1\n \n Tot dan!\n De KTC See More","Sunday, July 17","Leiden, the Keytown",
"https://facebook.com/events/1580113802286439","Pulse #1","https://scontent.xx.fbcdn.net/v/t1.0-0/p526x296/13432446_1707028432851160_8330930631907536843_n.jpg?oh=34248a48bdd4a7fcc93c9798976203a6&oe=57F68C1A","Cover Photo","https://www.facebook.com/1705254753028528/photos/gm.1580113818953104/1707028432851160/?type=3",,"Saturday, July 16; Jul 16 at 9:00 PM to Jul 17 at 1:00 AM in UTC+02","Duyckercafé","Raadhuisplein 5, 2132 TZ Hoofddorp, Netherlands"
"https://facebook.com/events/1616969965298367","17-Jul-2016 Porto Seguro LambaZouk Matinee with BBQ","https://scontent.xx.fbcdn.net/v/t1.0-9/13620972_10154163286234718_8639684813757786630_n.jpg?oh=d97104489b64e4087ed0a8cda9e7e20a&oe=5830F778","Cover Photo","https://www.facebook.com/photo.php?fbid=10154163286234718&set=gm.1616969981965032&type=3","Brasazouk Amsterdam and Lambazouk Team by Gilson Damasco are proud to announce the 2016 editions of: \n \n Brazilian Social Dancing Event 'Porto Seguro Matinee'\n \n This time on:\n Sunday July 17th 2016, at Brasa Dance Studios, Amsterdam\n \n During these summer holidays we want give attention to the 'Original Brazilian Dance' experience.\n We are the only event where you can enjoy 'Social dancing, the Real Brazilian way', with:\n -Nice, happy, sexy, danceable music (with a beat) for you\n -All levels dancing with each other\n ...\n This time including a BBQ.\n \n Your DJ's:\n DJ Vanderlei\n DJ Gilson\n DJ Wendaman\n DJ Rishi\n \n See impression video of May 17th 2015:\n https://www.facebook.com/gilson.damasco.3/videos/1072794669402893/?pnref=story\n \n Agenda:\n 15h00 - 17h00: Barbeque\n 17h00 - 17h45: Workhops Lambazouk Interm/Adv\n 17h45 - 18h00: Little 'pitstop' Break\n 18h00 - 18h45: Workhops Lambazouk Beg/Interm\n 18h45 - 21h00: Social Dancing: One room for LambaZouk, Second room for Samba/Forro\n \n Entrance: \n BBQ, Workshop and Social Dancing:\n 12 euro\n Only Workshop and/or Social Dancing (No BBQ):\n 5 euro\n \n Want to be part of this?\n \n Please send a personal message to Rishi Ghisaidoobe.\n Also include if you want to enjoy the BBQ and your preferences regarding meat (chicken, beef, pork).\n Vegetarian salads and sauces available.\n \n Location:\n http://www.brasazouk.nl/over/contact\n Brasa Studios\n Kuiperbergweg 31B\n 1101AE Amsterdam\n \n Lets get back to the atmosphere we had back in the days when the Brazilian scene was one big family.\n \n Hope to see you all !!!\n \n BraSaZouk\n \n Claudia de Vries\n Gilson Damasco\n Vanderlei Moreira\n Maya\n Barbara\n Rishi See More","Sunday, July 17","Brasa Dance Studios","Kuiperbergweg 31B, 1101AE Amsterdam, Netherlands"
"https://facebook.com/events/240045526377750","Klaverjasmiddag","https://scontent.xx.fbcdn.net/v/t1.0-9/13450784_10208343447176842_3735637318087242365_n.jpg?oh=e5a8c4ccf278218bfb88a1f2d6717dba&oe=58249A2E","Cover Photo","https://www.facebook.com/photo.php?fbid=10208343447176842&set=gm.240045539711082&type=3",,"Sunday, July 17","Manege De Drechterweide","Zuiderparkweg 606, 3085 BW Rotterdam, Netherlands"
"https://facebook.com/events/1757672827798403","ZOMER BBQ","https://scontent.xx.fbcdn.net/t31.0-0/p600x600/13064508_1100564336667084_7535047002511160142_o.jpg","Cover Photo","https://www.facebook.com/132476100142584/photos/gm.1757672851131734/1100564336667084/?type=3",,"Sunday, July 17","Café Van der Geest","Zeestraat 7a, 2211XA Noordwijkerhout"
"https://facebook.com/events/544056785782643","Midzomer nachtrit","https://scontent.xx.fbcdn.net/t31.0-0/p235x350/13576919_503847243148368_7544369453293617693_o.jpg","Cover Photo","https://www.facebook.com/verenigingdezoetermeerseaanspanning/photos/gm.544056802449308/503847243148368/?type=3","De gezelligste rit van het jaar komt er weer aan. De midzomernachtrit. \n Deze zal plaats vinden om Zaterdagavond 16 juli.\n \n We verzamelen om 19:30 op het verenigings terrein in Zoetermeer. 20:00 starten we met de rit.\n Einde van de rit verwachten we rond 00:00/-1:00 uur.\n \n Zorg dat de aanspanning goed verlicht is. Bij de action zijn handige knipper lichtjes te koop. Veiligheid voor alles.\n \n Nog geen lid en wil je toch deze rit meerijden? \n Word dan snel lid!\n \n Voor aanmelden voor de midzomernacht rit, of extra informatie over een lidmaatschap. Stuur een whatsapp naar:...\n 0615003121\n \n Tot zaterdag 16 juli! See More","Saturday, July 16; Jul 16 at 7:30 PM to Jul 17 at 12:30 AM in UTC+02","Vereniging de Zoetermeerse Aanspanning","chroomstraat, Zoetermeer"
"https://facebook.com/events/1627854144197789","Lifeless Past // Drunk n Sloppy // DJ Nachtraaf at De Vinger","https://scontent.xx.fbcdn.net/v/t1.0-9/13606722_1256893004335760_6964812828963690099_n.jpg?oh=0bd2b9ccbad719c3032517a65b87b9de&oe=58215929","Cover Photo","https://www.facebook.com/188573901167681/photos/gm.1629913783991825/1256893004335760/?type=3",,"Saturday, July 16; Jul 16 at 9:00 PM to Jul 17 at 3:00 AM in UTC+02","Vereniging de vinger","Loosduinsekade 725, 2571 MX The Hague, Netherlands"
"https://facebook.com/events/1760769174134750","Circling in the park with potluck Utrecht","https://scontent.xx.fbcdn.net/v/t1.0-9/13427898_1608149716179506_5380349721043332586_n.jpg?oh=8f36346b8ec3c80e05c036c1e29cd703&oe=582834FC","Cover Photo","https://www.facebook.com/CirclingHolland/photos/gm.1760769190801415/1608149716179506/?type=3","For English, please scroll down.\n \n Kom en breng een dekentje en je vrienden, een frisbee, een gitaar en wat lekkers te eten of the drinken mee om te delen. \n Bij erg mooi weer zoeken we een plek met water, dus check even het event voordat je vertrekt! \n De Circlingworkshop is van 13.00 tot 16.00\n Nodig je vrienden uit! Afterparty mag zo lang duren als je wil! \n \n Circling\n Circling is een contactmeditatie die uitnodigt om in het nu te zijn met een ander en anderen met jou te laten zijn. Het is een practice die je alledaagse maskers zichtbaar kan maken en een diepere, meer authentieke manier van ontmoeten mogelijk maakt. Bij mensen die Circling regelmatig beoefenen zien wij opvallend veel groei in zelfkennis, aanwezigh...eid, zelfontwikkeling en plezier. \n \n Filmpje van Circling Europe die een indruk geeft van hoe het is Circling te ervaren:\n https://www.youtube.com/watch?v=KmIhCf06Osg\n \n Facilitators\n Berbel Alblas \n Haar stijl van Circling is erg fysiek en sensitief. Zij geeft Circling Intro-workshops en individuele Circling sessies met haar bedrijf Circling Holland. Berbel heeft een achtergrond in de Humanistiek waar zij studeerde voor spiritual coach. Ze is opgeleid en gecertificeerd door Circling Europe en werkt sindsdien nauw met hen samen.\n \n Anna Harbers:\n Anna weet een ruimte te creëren waarin anderen de veiligheid voelen om zichzelf helemaal in te brengen en tegelijkertijd kenmerkt zij zich door haar toewijding en nieuwsgierigheid om tot op de bodem uit te zoeken wat er speelt.\n Anna geeft individuele circling sessies, intro workshops en verdiepingsdagen voor Circling Holland. Haar achtergrond ligt binnen de orthopedagiek, na o.a. werkzaam te zijn geweest als jeugdbeschermer en orthopedagoog heeft zij zich nu volledig gericht op Circling.\n \n Start Picknick: 12.00\n Start: Circlingworkshop 13.00\n Prijs: 15 euro\n Neem gepast geld mee, indien mogelijk. \n Afterparty duurt zo l;ang als je zin hebt :-D\n Tot dan ♥ ♥\n \n *******\n Come and join us for Circling in the Park! \n Bring a blanket, something to sit on and some food and drinks to share. \n \n If the weather is awesome, we will look for a spot near the waterside. \n Don't forget to invite your friends! \n \n Circling\n Circling is a meditation on connection which allows you to be in the now with others and others with you. It is a practice which allows for your daily masks to drop thus creating the possibility for deeper and more authentic connections. In people that Circle frequently significant growth in self awareness, presence and joy can be observed. \n \n For an example, check: https://www.youtube.com/watch?v=KmIhCf06Osg\n \n Berbel Alblas \n Berbel's style of circling is very physical and sensitive. She facilitates Intro-workshops and individual Circling sessions through her company Circling Holland and loves to introduce new people to the practice. She has a big passion for bringing Circling to society. She enjoys to experience the transformative power of circling and see the magic of the practice it work out in each person. Berbel's background is in Humanistics. She studied for spiritual coach. She is trained and certified as a circling facilitator by Circling Europe with which she cooperates closely.\n \n Anna Harbers\n Anna creates a space where others feel safe to fully show themselves, while being dedicated and curious to get to the bottom of what is there. Anna facilitates individual circling sessions, intro workshops and dive-deep workshops for Circling Holland. Her background is in orthopedagogics, after having worked as a youth worker and pedagogue, Anna has now dedicated herself fulltime to circling. \n \n Start Picknick: 12.00\n Circling qorkshop : 13.00- 16.00\n Afterpaty takes as long as you feel like :-D\n Price: 15 euro\n \n Please take exact amount if you can. \n See you ♥ ♥! See More","Saturday, July 16","Wilhelminapark Utrecht","Wilhelminapark 65, 3581 NP Utrecht"
"https://facebook.com/events/885935591532728","Knit In for Refugees","https://scontent.xx.fbcdn.net/v/t1.0-9/13508965_10153730528192759_7432067664796889245_n.jpg?oh=cf469961ccbb7b226417d5c536f3a7bf&oe=582030DB","Cover Photo","https://www.facebook.com/photo.php?fbid=10153730528192759&set=gm.885935621532725&type=3",,"Saturday, July 16","The English Reformed Church Amsterdam (Official page)","Begijnhof 48, 1012 WV Amsterdam, Netherlands"
"https://facebook.com/events/1097053423691653","Hollandse avond!","https://scontent.xx.fbcdn.net/v/t1.0-9/13330984_1083516168374698_6097813477558800166_n.jpg?oh=e8698da80fae3ff079818723e686881c&oe=582CA122","Cover Photo","https://www.facebook.com/photo.php?fbid=1083516168374698&set=gm.1097053470358315&type=3",,"Saturday, July 16","Café Steenkamp","Rijnstraat 9, Ingen, Gelderland, Netherlands"
"https://facebook.com/events/990823041032760","16-7 Picknick en laatste dansfeest Eemklooster","https://scontent.xx.fbcdn.net/v/t1.0-9/13716245_1726758847587416_8907167021811052174_n.jpg?oh=9cd807a82174334e55307cd37432cab5&oe=582FED33","Cover Photo","https://www.facebook.com/levenslicht/photos/gm.1009236909191373/1726758847587416/?type=3","http://www.levenslicht.net/dansfeest.html \n Op zaterdag 16 juli wordt door ons, José en Tjeerd Sloot van Levenslicht, in Amersfoort een speciaal zomerdansfeest georganiseerd, waarbij volwassenen en jongeren vanaf 16 jaar van harte welkom zijn. Speciaal voor diegenen die nog niet op vakantie zijn, of helemaal niet weggaan geeft dit Zomerfeest de mogelijkheid om even te ontspannen en onder de mensen te zijn.\n \n Deze keer starten we met een picknick vooraf. We verzamelen dan om 18.00 uur en delen de meegebrachte heerlijkheden met elkaar. Mocht het regenen dan gaan we naar binnen, anders zijn we buiten in de kloostertuin te gast.\n De locatie voor dit dansfeest is het Eemklooster (A-dance), Daam Fockemalaan 22 in Amersf...oort. Dit is de laatste keer dat José en Tjeerd op deze prachtige locatie de mogelijkheid kunnen geven om te dansen en elkaar te ontmoeten in een ongedwongen, feestelijke sfeer.\n \n We starten met een Biodanza workshop van 20.00 tot 21.30 uur. Biodanza is een van oorsprong Zuid-Amerikaanse dansvorm waar de persoonlijke groei centraal staat. Om mee te doen hoef je niet te kunnen dansen, het gaat niet om hoe het eruit ziet en we leren geen danspasjes. Biodanza geeft ons de kans om in contact te komen met de sprankeling van het leven zoals we die vast nog kennen uit onze kindertijd. \n \n Het thema is deze keer: "" Voed je innerlijke kracht met de Zomerzon"". \n \n Graag begroeten we je op dit evenement! Je kunt natuurlijk ook alleen voor het dansfeest komen... See More","Saturday, July 16; Jul 16 at 6:00 PM to Jul 17 at 12:00 AM in UTC+02","A-Dance","Daam Fockemalaan 22, 3818 KG Amersfoort"
"https://facebook.com/events/140118586414049","Lindy, Rhythm & Roots at Tropenmuseum","https://scontent.xx.fbcdn.net/t31.0-0/p526x296/13603267_10157149976360080_5811584775277505779_o.jpg","Cover Photo","https://www.facebook.com/photo.php?fbid=10157149976360080&set=gm.140118606414047&type=3",,"Saturday, July 16","Tropenmuseum","Linnaeusstraat 2, 1092 CK Amsterdam, Netherlands"
"https://facebook.com/events/173605076368870","Scumdogs Presents: Red Numbers & the Creek","https://scontent.xx.fbcdn.net/v/t1.0-9/p843x403/13507122_931523330326875_852153511856145095_n.jpg?oh=8b2cef3a6ea0c2e37bfa2c124c57a626&oe=57F61F16","Cover Photo","https://www.facebook.com/491202104359002/photos/gm.206561969739847/931523330326875/?type=3",,"Saturday, July 16",,
"https://facebook.com/events/249291472088616","De Clip Club 30+ | Poppodium Duycker","https://scontent.xx.fbcdn.net/t31.0-8/p843x403/13243978_1166219386744201_8200144794115307769_o.jpg","Cover Photo","https://www.facebook.com/podium.duycker/photos/gm.264150327269397/1166219386744201/?type=3","Bij De Clip Club 30+ sta jij centraal. Lekker dansen met leeftijdsgenoten op de grootste hits van toen en nu. ABBA, Prince en de Dolly Dots zijn erbij, maar ook de hedendaagse krakers van Pharrell, Amy Winehouse en Avicii. Op het grote scherm zie je de originele videoclips levensgroot. Bij De Clip Club komen ze allemaal voorbij, met perfect geluid en vloeiend in de mix. Van oud naar nieuw, en weer terug, want goede muziek is van alle tijden. Dans alsof niemand kijkt, net als toen!\n \n De Clip Club neemt je mee van hit naar hit. Laat je meevoeren, dwars door alle jaartallen heen. Ieder decennium komt aan de beurt. 2 Unlimited, Meatloaf en Nirvana, het kan allemaal op een avondje Clip Club. Madness, Bob Marley, Robe...rto Jacketti en Anita Meijer, ze zullen nooit ontbreken. Geniet van al die bijzondere herinneringen bij al die onvergetelijke hits. De DJ staat er voor jou, niet andersom.\n \n Zet je tas weer midden op de dansvloer en dans er omheen, net als toen. Trek je kleurrijke kleding maar uit de kast, want ook de Disco-helden ontbreken niet. Earth, Wind & Fire, Donna Summer en Chic. Maar we vergeten ook de 80’s-hits van The Cure, Depeche Mode en Doe Maar niet! De Clip Club brengt je de grootste hits van toen en nu. En wedden dat jij als laatste van de dansvloer stapt?\n \n Het thema van deze editie van De Clip Club is 'Summer'. Trek je hawaii blouse en hula rokje maar uit de kast! See More",,,
"https://facebook.com/events/249291472088616",,"","",,,"Saturday, July 16; Jul 16 at 9:00 PM to Jul 17 at 2:00 AM in UTC+02","Podium Duycker","Raadhuisplein 5, 2132 TZ Hoofddorp, Netherlands"
"https://facebook.com/events/249291472088616",,"","",,,,,"hetcultuurgebouw.ticketmatic.com"
"https://facebook.com/events/1616163575366002","RAD-DAD SKATE JAM","https://scontent.xx.fbcdn.net/v/t1.0-9/13592597_1218834898141323_8382205831656621691_n.jpg?oh=26857a56fc281387b2334383e3b4836f&oe=57EE5616","Cover Photo","https://www.facebook.com/photo.php?fbid=1218834898141323&set=gm.1616163682032658&type=3",,"Saturday, July 16; Jul 16 at 10:00 PM to Jul 17 at 6:00 AM in UTC+02","Skatepark Veenendaal","GROENEVELDSELAAN 3, Veenendaal"
"https://facebook.com/events/1217523794927249","Jamsessie Grand café Overbos Beverwijk","https://scontent.xx.fbcdn.net/t31.0-8/p843x403/13569009_1260401447304031_4047564918147579808_o.jpg","Cover Photo","https://www.facebook.com/photo.php?fbid=1260401447304031&set=gm.1217523848260577&type=3",,"Sunday, July 17","Grand café Overbos","Hoflanderweg 104, 1947 ZH Beverwijk"
"https://facebook.com/events/1151230918266384","Zondag 17 Juli Café Ed en Fred Fahrenheitstraat 2","https://scontent.xx.fbcdn.net/v/t1.0-9/13599891_1621510991495755_4681784251012925929_n.jpg?oh=f222b9483962a1561daa53f02e0c909a&oe=58245412","Cover Photo","https://www.facebook.com/photo.php?fbid=1621510991495755&set=gm.1151230958266380&type=3",,"Sunday, July 17","Café Ed en Fred","Fahrenheitstraat 2, 2561 EC The Hague, Netherlands"
"https://facebook.com/events/1760997850784531","Fully Booked! - Energetische Tantra - Bevrijd je levensenergie","https://scontent.xx.fbcdn.net/v/t1.0-9/13516509_1251845448183353_3101159498054983445_n.jpg?oh=67118596cb7a560e179fc5457f8f8362&oe=5835E4BA","Cover Photo","https://www.facebook.com/sutratma.yoga/photos/gm.1760997864117863/1251845448183353/?type=3","WORKSHOP ENERGETISCHE TANTRA \n \n Kundalini, Ontspanning, Bevrijding, Loslaten van blokkades,Energetische massage, Bliss, Levensenergie, Sjamanistisch, Tantrisch, De-armouring\n \n Op verzoek organiseren we wederom deze workshop. \n Om goed in ons lichaam te komen beginnen we de zondagochtend met ontspannen stretchen, ademen en bewegen olv Gabrielle Zwueste. \n Vervolgens gaan we aan de slag met de De-armouring en Energetische massage met Iwan Forrerer en Gabrielle Zwueste.\n Je leert bij de ander de kundalini in beweging brengen, dit gaat vnl door energetische en subtiele aanraking.\n De kleren kunnen aanblijven en er worden geen intieme delen aangeraakt.\n \n Nadat je bij de ander de kundalini in beweging hebt gebracht , ga je ...aan de gang met drukpuntmassage, ook bekend als \n De-armouring.\n Je leert waar en hoe hard je moet drukken op bepaalde punten, zodat de ander blokkades los kan laten.\n Doordat er met kundalini energie wordt gewerkt, gebeurd er veel meer dan bij een normale sessie.\n Je weet ook niet wat er komt, de kundalini kracht weet het beste wat er moet gebeuren.\n Meestal komt er oude pijn los, maar je kunt ook een divine ervaring, of een full-body orgasm krijgen, wat overigens vooral een energetisch evaring is.\n In ieder geval voel je je bevrijd na deze dag en heb je kennis gemaakt met een doeltreffende sjamanistische en tantrische techniek.\n \n PROGRAMMA:\n 9.30 inloop met thee en snacks\n 10.00-11.30 stretching, breathing, shaking, dancing\n 11,30 - 16.00 De-armouring en energetische massage\n 13 -14 pauze met vegan potluck\n 16:00 / 16:30 sharen, vragen en afsluiten\n \n ----------------------------------------------------------------------------------------------\n Iwan Forrer is bekend met energetisch en fysiek lichaamswerk, tantra, tantrische massage, meditatie, psychisch en fysiek healingswerk met sjamanistische en boeddhistische technieken\n \n Gabriëlle Zwueste is beeldend kunstenaar, coach, yoga- en meditatiedocent, healer en hollistisch en biodynamisch massagetherapeut. Ze heeft een eigen praktijk in Amsterdam. Zie www.sutratma.nl en www.atelierzwueste.nl\n \n ----------------------------------------------------------------------------------------------\n KOSTEN: Geef wat het je waard is\n Richtbedrag donatie 40€\n \n PRAKTISCH: Draag katoenen of wollen gemakelijk zittende kleding ivm de geleiding van de energie.\n We delen een gezamelijke lunch dus neem iets te eten mee voor een vegan potluck.\n Neem evt. sloffen, dekentje, kussentje en flesje water mee.\n Gratis parkeren.\n \n AANMELDING:\n stuur een email naar info@sutratma.nl\n \n Leuk je te zien dan! ♥\n Iwan en Gabrielle See More",,,
"https://facebook.com/events/1760997850784531",,"","",,,"Sunday, July 17","Sutratma, Centre for Yoga, Massage and Wellbeïng","Admiraal de Ruyterweg 341-3, Amsterdam, the Netherlands, 1055LZ Amsterdam, Netherlands"
"https://facebook.com/events/1760997850784531",,"","",,,,,"www.sutratma.nl"
"https://facebook.com/events/1125146214209328","Rondom Amsterdam","https://scontent.xx.fbcdn.net/v/l/t1.0-9/13557702_1401248973222216_1840667625009259955_n.jpg?oh=b758f45490c3a25886f0c4549af11967&oe=582AF605","Cover Photo","https://www.facebook.com/photo.php?fbid=1401248973222216&set=gm.1125146247542658&type=3",,"Sunday, July 17",,
"https://facebook.com/events/1135366756524406","Workshop Master your Handstand","https://scontent.xx.fbcdn.net/v/t1.0-9/13529111_300622590277814_4309719769885615546_n.jpg?oh=64a45ded3518fd8995081222c846eb2e&oe=57F293EA","Cover Photo","https://www.facebook.com/photo.php?fbid=300622590277814&set=gm.1135366773191071&type=3","Een workshop volledig in het teken van (het leren van) de handstand! Docente Dineke doet naast paaldansen niets liever dan op haar op handen balanceren. Maar ze weet ook dat voor velen de handstand een frustrerende en/of angstige move kan zijn. Vandaar deze workshop met alle ins en outs over de handstand.\n \n De handstand komt terug bij sporten als yoga, crossfit, calisthenics, acrobatiek en paaldansen. Door de toename van deze urban/acrobatische workouts, is ook de handstand steeds populairder geworden.\n \n In de workshop zal de techniek van de handstand uitgebreid behandeld worden. Verder werken we aan verschillende soorten handstanden:\n \n - Handstand tegen muur\n - Losse handstand\n - Handstand walk\n - Handstand variante...n\n \n Datum: zaterdag 16 juli\n Tijd: 15.00-16.30 uur\n Ervaring: De workshop is voor iedereen.\n Meenemen: lekker zittende sportkleding\n Prijs: €20,00 korting* / € 22,50 regulier\n \n Voor meer informatie en aanmelden: http://www.rasa-lila.nl/website/2013/04/18/16-juli-master-your-handstand/ \n \n *Volg je beide workshops (handstand + stretching) dan ontvang je een korting van €2,50 per workshop. See More","Saturday, July 16","rasalila","Tweede Kostverlorenkade 67, 1053 SB Amsterdam, Netherlands"
"https://facebook.com/events/571377176356972","Model tekenen","https://scontent.xx.fbcdn.net/t31.0-0/p526x296/13483163_1136976409693555_8611065254614642503_o.jpg","Cover Photo","https://www.facebook.com/photo.php?fbid=1136976409693555&set=gm.571856976308992&type=3","(English translation below)\n \n Zaterdag avond 16 juli gaan wij voor de 7de keer Model tekenen in het Spakennest!!!\n \n De vorige sessie was dankzij iedereen een groot succes,\n laten we deze net zo leuk en leerzaam maken!\n \n Wij beginnen weer om 19:30 uur en eindigen rond 23:00. \n Daarna is er ruimte om te blijven plakken voor de gezelligheid.\n De kosten bedragen 15 euro met zoveel gratis thee en koffie als je wilt. \n \n Ben je er bij? Meld je dan graag aan bij deze event, ...\n zo kunnen wij rekening houden met de hoeveelheden tekenaars en hoef je niet onder de tafel of op de kast te zitten. \n \n Als er nog vragen zijn stuur ze maar op, tot de 16de!.\n \n Het Spakennest bevindt zich aan de Havenstraat 6 in Hilversum (8 min v.a. Centraal Station).\n \n \n Sketchnight\n Elke donderdag hebben wij ook een schetsavond in het spakennest, als je dat leuk lijkt kom dan eens langs:\n https://www.facebook.com/groups/451159831744453/\n \n ---------------------------------------------------------------------------\n \n There will be a new life drawing on Saturday evening the 16th of Juli at the Spakennest!\n \n We'll start at 19:30 and end around 23:00.\n There is always room to hang around afterwards.\n We ask a €15 entrance fee for the lifedrawing, which also gets you all the thee and coffee you want.\n \n If you'll be there, please join the event so we can see how many people we can expect. The adress is Havenstraat 6 in Hilversum (the big black building).\n \n If you have any questions, feel free to post in the discussion or ask me! \n \n See you there!\n \n We also have a sketchnight group every thrusday evening, you can always drop by to check it out. It starts at 8 PM. https://www.facebook.com/groups/451159831744453/ See More","Saturday, July 16",,
